2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.001
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.001
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.001
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.001
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:10 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.001
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.001
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.001
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.001
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.001
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.001
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.001
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.001
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.002
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.001
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.001
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.001
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized LONG position: 0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.risk.temp_sizer | Sized SHORT position: -0.000
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.portfolio.base | Exported portfolio history: 8760 rows
2026-05-29 17:32:11 | INFO     | crypto_quant.backtester.engine.runner | Backtest complete: 8760 bars processed, final equity=99951.52
2026-05-29 17:32:11 | DEBUG    | crypto_quant.backtester.metrics.results | BacktestResults created: 8760 bars, 215 signals, final equity=99951.52

